DateTime, Open, High, Low, Close, Volume
2000-01-01 13:00:00,449.95,450.105,449.725,449.8612,258829
2000-01-01 13:05:00,449.88,450.22,449.78,449.8,351637
2000-01-01 13:10:00,449.7946,449.82,449.4,449.58,439114
2000-01-01 13:15:00,449.58,449.6684,449.39,449.61,272537
2000-01-01 13:20:00,449.59,449.805,449.14,449.73,433573
2000-01-01 13:25:00,449.72,449.77,449.51,449.66,271365
2000-01-01 13:30:00,449.65,449.9484,449.555,449.6402,325336
2000-01-01 13:35:00,449.64,450.66,449.64,450.505,615092
2000-01-01 13:40:00,450.5,450.88,450.39,450.55,557115
2000-01-01 13:45:00,450.53,450.57,450.28,450.49,460305
2000-01-01 13:50:00,450.47,450.47,450.21,450.33,274299
2000-01-01 13:55:00,450.33,450.7081,450.22,450.53,317438
2000-01-01 14:00:00,450.53,451.35,450.47,451.3,810129
2000-01-01 14:05:00,451.32,451.79,451.1601,451.33,903648
2000-01-01 14:10:00,451.3,451.61,451.06,451.6,586040
2000-01-01 14:15:00,451.61,451.86,451.445,451.45,564763
2000-01-01 14:20:00,451.45,451.9,451.39,451.57,518745
2000-01-01 14:25:00,451.5799,452.21,451.5,452.15,712793
2000-01-01 14:30:00,452.18,452.7,452.11,452.5801,709634
2000-01-01 14:35:00,452.61,452.65,452.04,452.22,502551
2000-01-01 14:40:00,452.2299,452.62,452.16,452.5,480869
2000-01-01 14:45:00,452.505,452.77,452.22,452.26,514710
2000-01-01 14:50:00,452.26,452.31,451.94,452.0399,402836
2000-01-01 14:55:00,452.03,452.25,451.63,451.7966,558729
2000-01-01 15:00:00,451.8,452.5,451.7,452.1582,531443
2000-01-01 15:05:00,452.155,452.469,451.81,451.88,433087
2000-01-01 15:10:00,451.88,452.04,451.36,451.79,540801
2000-01-01 15:15:00,451.78,452.0,450.865,450.865,651631
2000-01-01 15:20:00,450.8699,451.14,450.6284,450.9,875518
2000-01-01 15:25:00,450.9,451.18,450.81,451.0799,622692
2000-01-01 15:30:00,451.07,451.31,450.37,450.575,771462
2000-01-01 15:35:00,450.575,450.75,450.31,450.62,805298
2000-01-01 15:40:00,450.61,451.13,450.34,450.56,1129957
2000-01-01 15:45:00,450.56,451.14,450.32,451.07,989600
2000-01-01 15:50:00,451.07,452.76,451.07,452.54,4309054
2000-01-01 15:55:00,452.53,453.19,452.39,452.88,6584899
2000-01-01 16:00:00,452.87,453.06,452.46,452.91,2211114
2000-01-01 16:05:00,452.92,452.973,452.62,452.64,847464
2000-01-01 16:10:00,452.64,452.973,452.15,452.18,1103754
2000-01-01 16:15:00,452.19,452.92,452.18,452.37,1015272
2000-01-01 16:20:00,452.4199,452.57,452.41,452.53,71595
2000-01-01 16:25:00,452.58,452.71,452.49,452.69,16510
2000-01-01 16:30:00,452.65,452.71,452.3701,452.4,34963
2000-01-01 16:35:00,452.43,452.92,452.3,452.38,93307
2000-01-01 16:40:00,452.57,452.92,452.55,452.65,26912
2000-01-01 16:45:00,452.65,452.65,452.49,452.51,12508
2000-01-01 16:50:00,452.47,452.6,452.39,452.6,14879
2000-01-01 16:55:00,452.6,452.86,452.6,452.84,11446
2000-01-01 17:00:00,452.86,452.86,452.7001,452.8,6384
2000-01-01 17:05:00,452.77,452.89,452.74,452.87,13633
2000-01-01 17:10:00,452.87,453.1,452.87,453.03,39899
2000-01-01 17:15:00,453.05,453.12,453.02,453.12,23237
2000-01-01 17:20:00,453.06,453.12,453.0,453.0,12228
2000-01-01 17:25:00,452.96,452.96,452.9,452.93,20663
2000-01-01 17:30:00,452.92,453.03,452.92,453.03,20116
2000-01-01 17:35:00,453.02,453.07,452.99,452.99,22920
2000-01-01 17:40:00,452.99,453.17,452.99,453.17,8506
2000-01-01 17:45:00,453.09,453.19,453.08,453.12,4590
2000-01-01 17:50:00,453.15,453.15,453.12,453.12,3001
2000-01-01 17:55:00,453.12,453.12,453.12,453.12,713
2000-01-01 18:00:00,453.15,453.15,453.12,453.12,3508
2000-01-01 18:05:00,453.1,453.1,453.08,453.08,639
2000-01-01 18:10:00,453.07,453.09,453.06,453.09,1951
2000-01-01 18:15:00,453.07,453.09,453.07,453.09,500
2000-01-01 18:20:00,453.07,453.07,453.07,453.07,1000
2000-01-01 18:25:00,453.1,453.1199,453.1,453.11,900
2000-01-01 18:30:00,453.12,453.18,453.12,453.18,413
2000-01-01 18:35:00,453.18,453.18,453.14,453.14,600
2000-01-01 18:40:00,453.14,453.14,453.11,453.12,610
2000-01-01 18:45:00,453.17,453.17,453.14,453.14,300
2000-01-01 18:50:00,453.11,453.11,453.05,453.05,1365
2000-01-01 18:55:00,453.02,453.02,452.99,452.99,600
2000-01-01 19:00:00,453.05,453.11,453.05,453.11,1679
2000-01-01 19:05:00,453.1,453.1,453.1,453.1,100
2000-01-01 19:10:00,453.15,453.17,453.02,453.02,3998
2000-01-01 19:20:00,453.13,453.13,453.05,453.05,200
2000-01-01 19:30:00,453.1,453.1,453.1,453.1,234
2000-01-01 19:35:00,453.1,453.14,453.05,453.12,1674
2000-01-01 19:45:00,453.11,453.16,453.11,453.15,3012
2000-01-01 19:50:00,453.1599,453.27,453.1599,453.21,5815
2000-01-01 19:55:00,453.2,453.29,453.14,453.29,1639
